,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
5606,26,technician,single,4,1,yes,no,telephone,may,mon,252,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5607,56,services,married,3,2,no,no,telephone,may,mon,379,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5608,39,blue-collar,married,3,2,no,no,telephone,may,mon,374,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5609,37,technician,married,7,2,yes,no,telephone,may,mon,351,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5610,32,services,married,3,1,yes,no,telephone,may,mon,262,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5611,38,admin.,married,7,1,no,yes,telephone,may,mon,206,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5612,50,services,married,4,1,yes,no,telephone,may,mon,248,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5613,45,services,divorced,4,2,no,no,telephone,may,mon,166,12,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5615,45,admin.,married,3,1,no,no,telephone,may,mon,367,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5616,35,services,married,4,1,no,yes,telephone,may,mon,116,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5617,46,admin.,divorced,7,1,yes,no,telephone,may,mon,115,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5618,40,admin.,married,7,2,no,yes,telephone,may,mon,61,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5619,40,admin.,married,7,2,yes,no,telephone,may,mon,142,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5620,58,admin.,single,7,1,no,no,telephone,may,mon,543,2,999,0,2,1.1,93.994,-36.4,4.857,5191,yes
5621,50,blue-collar,married,1,2,yes,no,telephone,may,mon,133,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5622,44,blue-collar,single,3,2,no,no,telephone,may,mon,52,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5623,40,admin.,married,7,2,no,no,telephone,may,mon,377,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5624,43,services,married,4,1,no,no,telephone,may,mon,77,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5625,28,services,single,4,1,no,yes,telephone,may,mon,200,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5626,37,blue-collar,married,1,2,no,no,telephone,may,mon,296,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5627,30,services,married,4,2,yes,no,telephone,may,mon,144,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5628,36,entrepreneur,married,7,2,yes,yes,telephone,may,mon,473,5,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5629,29,technician,married,7,1,yes,no,telephone,may,mon,90,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5630,44,services,divorced,4,1,no,no,telephone,may,mon,470,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5631,30,admin.,married,4,1,no,no,telephone,may,mon,302,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5632,26,services,divorced,2,1,no,yes,telephone,may,mon,81,8,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5633,43,blue-collar,single,1,2,yes,no,telephone,may,mon,225,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5634,29,technician,married,7,1,yes,no,telephone,may,mon,252,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5635,34,services,divorced,3,2,no,yes,telephone,may,mon,202,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5636,47,technician,married,6,2,no,yes,telephone,may,mon,68,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5638,39,technician,single,4,1,yes,no,telephone,may,mon,247,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5640,32,admin.,single,6,1,yes,no,telephone,may,mon,16,11,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5642,36,blue-collar,married,3,2,yes,no,telephone,may,mon,131,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5643,38,admin.,married,4,2,yes,no,telephone,may,mon,265,9,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5644,39,admin.,married,7,1,no,no,telephone,may,mon,104,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5645,57,blue-collar,married,1,2,no,no,telephone,may,mon,80,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5646,36,blue-collar,single,4,2,no,no,telephone,may,mon,90,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5648,36,housemaid,married,1,1,no,no,telephone,may,mon,85,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5649,24,services,married,6,1,yes,no,telephone,may,mon,153,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5650,48,technician,married,1,2,yes,yes,telephone,may,mon,207,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5651,44,technician,single,7,2,yes,no,telephone,may,mon,440,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5652,35,student,single,4,1,yes,yes,telephone,may,mon,127,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5654,38,housemaid,divorced,4,2,yes,no,telephone,may,mon,204,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5655,47,unknown,married,7,2,yes,no,telephone,may,mon,269,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5656,40,admin.,single,7,1,yes,yes,telephone,may,mon,190,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5657,30,technician,single,7,1,yes,no,telephone,may,mon,144,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5658,32,admin.,single,7,1,no,no,telephone,may,mon,112,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5659,53,services,married,4,2,yes,no,telephone,may,mon,107,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5660,26,admin.,single,4,1,yes,no,telephone,may,mon,130,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5661,56,retired,married,4,1,yes,no,telephone,may,mon,167,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5662,30,services,married,4,2,no,no,telephone,may,mon,314,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5663,56,retired,married,4,2,yes,yes,telephone,may,mon,77,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5664,38,technician,married,6,2,no,no,telephone,may,mon,407,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5665,56,blue-collar,married,1,2,no,no,telephone,may,mon,136,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5666,35,self-employed,married,7,1,no,no,telephone,may,mon,293,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5667,34,services,married,4,1,no,no,telephone,may,mon,97,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5668,35,retired,single,3,2,yes,yes,telephone,may,mon,145,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5669,47,blue-collar,married,1,2,yes,no,telephone,may,mon,162,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5670,42,blue-collar,married,1,2,yes,yes,telephone,may,mon,105,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5672,43,management,married,6,1,yes,no,telephone,may,mon,134,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5673,28,admin.,single,7,1,no,no,telephone,may,mon,108,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5674,31,blue-collar,married,2,2,yes,yes,telephone,may,mon,161,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5675,44,blue-collar,single,4,1,no,yes,telephone,may,mon,65,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5676,59,retired,married,7,2,no,no,telephone,may,mon,188,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5677,58,management,married,7,1,no,yes,telephone,may,mon,312,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5678,31,admin.,single,7,1,no,no,telephone,may,mon,237,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5679,37,admin.,married,2,1,no,no,telephone,may,mon,130,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5680,52,entrepreneur,divorced,4,1,no,no,telephone,may,mon,314,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5681,36,technician,married,6,1,no,no,telephone,may,mon,175,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5682,31,admin.,single,3,1,yes,no,telephone,may,mon,87,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5683,30,blue-collar,married,3,1,yes,no,telephone,may,mon,123,14,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5684,31,admin.,married,4,2,yes,yes,telephone,may,mon,157,5,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5685,41,unknown,married,2,2,no,no,telephone,may,mon,204,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5686,41,services,married,2,2,yes,no,telephone,may,mon,150,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5687,41,management,divorced,3,1,yes,yes,telephone,may,mon,240,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5688,26,admin.,single,4,1,yes,no,telephone,may,mon,109,7,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5689,38,admin.,single,7,1,no,no,telephone,may,mon,243,6,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5690,44,unemployed,married,2,1,yes,yes,telephone,may,mon,536,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5691,28,blue-collar,single,3,1,yes,no,telephone,may,mon,120,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5692,29,technician,married,7,1,no,no,telephone,may,mon,182,5,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5693,24,blue-collar,single,4,1,unknown,unknown,telephone,may,mon,70,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5694,51,services,single,4,2,no,no,telephone,may,mon,45,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5695,35,admin.,married,7,1,yes,yes,telephone,may,mon,280,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5696,50,entrepreneur,married,3,1,yes,no,telephone,may,mon,215,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5697,33,technician,divorced,6,1,yes,no,telephone,may,mon,147,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5698,57,management,divorced,7,1,no,no,telephone,may,mon,222,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5699,28,blue-collar,single,3,1,no,no,telephone,may,mon,404,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5701,50,blue-collar,single,1,1,yes,no,telephone,may,mon,306,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5702,57,admin.,married,7,2,yes,no,telephone,may,mon,506,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5703,30,admin.,single,7,1,yes,no,telephone,may,mon,255,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5704,48,admin.,divorced,7,1,yes,no,telephone,may,mon,252,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5705,43,entrepreneur,married,4,1,no,yes,telephone,may,mon,127,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5706,39,admin.,single,7,1,no,no,telephone,may,mon,140,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5707,39,admin.,married,4,1,no,no,telephone,may,mon,200,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5709,43,blue-collar,single,1,2,yes,no,telephone,may,mon,181,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5710,36,admin.,married,7,1,yes,no,telephone,may,mon,127,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5711,29,technician,single,4,1,no,no,telephone,may,mon,171,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5714,43,blue-collar,married,1,1,yes,no,telephone,may,mon,155,6,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5715,46,technician,married,6,1,no,no,telephone,may,mon,290,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5716,45,blue-collar,married,3,1,no,no,telephone,may,mon,159,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5717,30,admin.,married,4,1,no,no,telephone,may,mon,111,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5719,30,admin.,married,4,1,yes,no,telephone,may,mon,434,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5720,46,admin.,single,4,1,no,no,telephone,may,mon,218,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5721,43,entrepreneur,divorced,4,2,yes,no,telephone,may,mon,250,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5722,49,technician,married,7,1,no,no,telephone,may,mon,107,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5723,38,technician,single,4,1,yes,no,telephone,may,mon,272,6,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5724,58,admin.,married,4,1,yes,no,telephone,may,mon,574,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5725,33,admin.,married,7,1,yes,no,telephone,may,mon,89,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5726,33,technician,divorced,6,1,no,no,telephone,may,mon,133,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5727,31,management,single,4,1,no,no,telephone,may,mon,114,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5728,39,management,married,7,1,yes,no,telephone,may,mon,175,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5729,30,blue-collar,married,2,1,yes,no,telephone,may,mon,257,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5730,58,retired,married,2,2,no,no,telephone,may,mon,268,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5731,35,admin.,married,4,1,no,yes,telephone,may,mon,208,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5733,30,blue-collar,single,3,2,yes,yes,telephone,may,mon,225,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5734,57,admin.,married,7,1,no,yes,telephone,may,mon,327,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5735,34,blue-collar,married,2,1,no,yes,telephone,may,mon,99,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5736,30,technician,single,7,1,no,no,telephone,may,mon,293,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5737,40,technician,married,6,1,yes,no,telephone,may,mon,68,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5738,37,housemaid,married,4,1,yes,no,telephone,may,mon,124,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5739,41,admin.,single,4,2,yes,no,telephone,may,mon,519,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5740,40,blue-collar,married,4,1,no,yes,telephone,may,mon,150,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5741,42,technician,single,3,1,no,no,telephone,may,mon,504,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5742,42,blue-collar,married,7,1,yes,no,telephone,may,mon,175,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5743,44,management,married,7,2,yes,no,telephone,may,mon,289,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5744,41,admin.,married,4,1,no,yes,telephone,may,mon,16,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5745,31,management,married,7,1,no,no,telephone,may,mon,100,8,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5746,29,admin.,single,4,1,no,yes,telephone,may,mon,321,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5747,41,entrepreneur,married,7,2,yes,no,telephone,may,mon,239,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5749,37,blue-collar,single,3,2,yes,no,telephone,may,mon,248,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5750,27,services,single,3,1,no,no,telephone,may,mon,93,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5751,35,admin.,single,4,1,yes,no,telephone,may,mon,355,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5752,31,admin.,single,7,1,no,yes,telephone,may,mon,177,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5753,37,admin.,married,7,1,yes,no,telephone,may,mon,245,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5754,48,management,married,7,1,yes,no,telephone,may,mon,121,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5755,37,admin.,single,4,1,yes,no,telephone,may,mon,192,6,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5756,33,technician,divorced,6,1,yes,no,telephone,may,mon,110,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5757,40,admin.,married,4,1,no,no,telephone,may,mon,160,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5758,29,blue-collar,married,1,1,yes,no,telephone,may,mon,249,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5759,47,services,married,4,2,yes,no,telephone,may,mon,147,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5760,47,services,married,4,2,yes,no,telephone,may,mon,16,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5761,38,unknown,married,2,1,yes,no,telephone,may,mon,240,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5762,35,blue-collar,married,1,1,no,no,telephone,may,mon,131,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5763,27,blue-collar,married,3,2,yes,yes,telephone,may,mon,115,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5764,35,management,married,7,1,no,no,telephone,may,mon,349,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5765,35,admin.,married,4,1,no,yes,telephone,may,mon,114,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5766,38,housemaid,married,3,1,yes,no,telephone,may,mon,445,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5767,46,technician,divorced,6,1,yes,no,telephone,may,mon,144,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5768,35,blue-collar,married,6,1,no,no,telephone,may,mon,341,12,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5770,51,blue-collar,married,7,2,no,yes,telephone,may,mon,76,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5771,47,admin.,married,1,1,no,no,telephone,may,mon,126,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5772,28,blue-collar,single,1,1,yes,no,telephone,may,mon,101,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5773,35,blue-collar,married,3,1,no,no,telephone,may,mon,91,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5774,34,admin.,single,4,1,no,no,telephone,may,mon,52,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5775,25,self-employed,single,7,1,no,no,telephone,may,mon,78,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5776,33,technician,single,7,1,no,yes,telephone,may,mon,471,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5778,51,retired,married,3,1,unknown,unknown,telephone,may,mon,99,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5779,27,blue-collar,married,3,2,no,no,telephone,may,mon,293,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5780,33,blue-collar,married,4,1,no,no,telephone,may,mon,333,1,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5781,39,management,married,7,1,no,no,telephone,may,mon,431,2,999,0,2,1.1,93.994,-36.4,4.857,5191,yes
5782,38,blue-collar,married,2,2,no,no,telephone,may,mon,523,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5783,46,self-employed,married,3,2,no,no,telephone,may,mon,470,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5786,50,blue-collar,married,2,2,no,no,telephone,may,mon,151,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5787,36,blue-collar,married,2,2,no,no,telephone,may,mon,135,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5788,35,services,married,2,1,no,no,telephone,may,mon,70,6,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5789,52,unemployed,married,7,1,no,no,telephone,may,mon,472,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5790,43,technician,married,3,2,no,no,telephone,may,mon,258,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5791,36,self-employed,single,6,1,yes,no,telephone,may,mon,113,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5792,33,services,single,3,1,no,no,telephone,may,mon,372,14,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5794,41,admin.,single,4,1,yes,no,telephone,may,mon,85,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5795,36,admin.,married,4,1,no,no,telephone,may,mon,76,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5796,39,admin.,single,4,2,no,no,telephone,may,mon,399,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5797,34,management,married,6,2,no,no,telephone,may,mon,402,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5798,55,services,married,4,2,yes,yes,telephone,may,mon,129,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5799,30,blue-collar,married,3,1,no,yes,telephone,may,mon,535,6,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5800,42,unemployed,married,4,2,no,no,telephone,may,mon,181,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5801,58,management,married,2,1,yes,no,telephone,may,mon,48,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5802,43,management,married,7,1,yes,no,telephone,may,mon,114,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5803,45,admin.,single,7,2,no,no,telephone,may,mon,87,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5804,31,unemployed,married,6,1,yes,yes,telephone,may,mon,169,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5805,30,technician,single,6,1,yes,no,telephone,may,mon,116,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5806,31,admin.,single,4,1,yes,no,telephone,may,mon,100,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5807,30,admin.,married,7,1,no,no,telephone,may,mon,212,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5808,42,services,married,4,1,yes,no,telephone,may,mon,304,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5809,30,student,single,7,2,yes,no,telephone,may,mon,114,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5810,31,services,married,4,1,no,no,telephone,may,mon,102,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5811,46,self-employed,married,3,2,no,yes,telephone,may,mon,291,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5812,51,entrepreneur,divorced,7,2,no,yes,telephone,may,mon,112,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5813,43,services,married,4,1,no,no,telephone,may,mon,207,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5814,58,management,married,2,1,yes,no,telephone,may,mon,197,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5815,56,retired,married,1,2,yes,no,telephone,may,mon,103,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5816,57,unemployed,married,3,2,yes,no,telephone,may,mon,45,5,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5817,31,technician,single,7,1,yes,no,telephone,may,mon,125,6,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5818,28,services,married,4,1,yes,yes,telephone,may,mon,114,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5819,38,self-employed,single,7,1,no,no,telephone,may,mon,414,2,999,0,2,1.1,93.994,-36.4,4.857,5191,yes
5820,35,admin.,single,4,1,yes,no,telephone,may,mon,319,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5821,26,blue-collar,married,6,2,yes,no,telephone,may,mon,346,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5822,30,blue-collar,single,3,1,yes,no,telephone,may,mon,157,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5823,52,technician,married,6,1,no,no,telephone,may,mon,160,11,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5824,47,technician,married,3,1,no,no,telephone,may,mon,83,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5825,51,entrepreneur,single,7,1,yes,no,telephone,may,mon,97,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5826,36,blue-collar,married,3,1,no,no,telephone,may,mon,98,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5827,36,services,married,4,1,yes,no,telephone,may,mon,133,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5828,31,admin.,single,7,1,yes,no,telephone,may,mon,451,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5829,36,blue-collar,married,4,1,no,no,telephone,may,mon,34,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5830,34,admin.,married,7,1,no,no,telephone,may,mon,79,5,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5831,32,blue-collar,married,3,1,no,no,telephone,may,mon,109,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5832,42,blue-collar,married,2,2,yes,no,telephone,may,mon,454,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5833,32,technician,single,7,1,no,no,telephone,may,mon,251,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5834,51,admin.,divorced,7,1,no,no,telephone,may,mon,122,5,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5835,37,self-employed,married,3,2,no,no,telephone,may,mon,166,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5837,28,admin.,single,7,1,yes,no,telephone,may,mon,87,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5838,37,technician,married,6,2,yes,no,telephone,may,mon,81,6,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5839,43,entrepreneur,married,3,2,no,no,telephone,may,mon,109,5,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5840,54,admin.,divorced,7,1,yes,yes,telephone,may,mon,375,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5841,59,admin.,married,6,1,no,no,telephone,may,mon,51,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5842,44,housemaid,married,3,2,yes,no,telephone,may,mon,118,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5843,33,services,single,4,1,no,no,telephone,may,mon,178,5,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5844,35,admin.,married,4,1,no,no,telephone,may,mon,165,5,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5845,48,admin.,married,7,1,no,no,telephone,may,mon,155,2,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5846,50,technician,divorced,6,1,no,no,telephone,may,mon,173,3,999,0,2,1.1,93.994,-36.4,4.857,5191,no
5847,29,self-employed,married,4,1,no,no,telephone,may,mon,304,4,999,0,2,1.1,93.994,-36.4,4.857,5191,no
